emp_id	fname	lname	address	city	state	zipcode	job_title	email	active	salary
LC8756445	Laurel	Copeland	2910 North Victoria Road	Colbert	WA	99005	Sales Associate	lc8756445@example.com	Y	25591
LC8795260	Linda	Crabtree	24731 North 8th Street	Cincinnati	OH	45299	Sales Associate	lc8795260@example.com	Y	18419
LC8799903	Lois	Crockett	3998 North 17th Street	Tres Pinos	CA	95075	Sales Associate	lc8799903@example.com	Y	23424
LC8829966	Louise	Clevenger	1752 East 8th Street	Fargo	ND	58125	Sales Associate	lc8829966@example.com	Y	21206
LC8875225	Luz	Clay	1153 Bristlecone Boulevard	Darby	PA	19023	Sales Associate	lc8875225@example.com	Y	26866
LC8983425	Laura	Carrillo	1121 East 18th Street	Colerain	OH	43916	Sales Associate	lc8983425@example.com	Y	20191
LC9017521	Luther	Clark	1617 Grant Boulevard	Quincy	MI	49082	Assistant Manager	lc9017521@example.com	Y	43333
LC9037893	Louise	Carrier	4824 6th Street	Magna	UT	84044	Sales Associate	lc9037893@example.com	Y	21359
LC9071019	Linda	Carver	2568 North 11th Street	Kalamazoo	MI	49007	Sales Associate	lc9071019@example.com	Y	23636
LC9081318	Luther	Clark	5336 East Anderson Avenue	Sandusky	OH	44871	Sales Associate	lc9081318@example.com	Y	25913
LC9097933	Lois	Caldwell	6 Anderson Place	Oostburg	WI	53070	Sales Associate	lc9097933@example.com	Y	24669
LC9115623	Leah	Carrasquillo	16138 West 24th Street	Hurricane	UT	84737	Sales Associate	lc9115623@example.com	Y	21349
LC9121941	Lois	Casper	14601 West 21st Street	Lubbock	TX	79412	Sales Associate	lc9121941@example.com	Y	23406
LC9127037	Lana	Conner	531 North 24th Street	San Francisco	CA	94153	Sales Associate	lc9127037@example.com	Y	25724
LC9482865	Lowell	Christie	2699 North 3rd Street	Blair	NE	68008	Sales Associate	lc9482865@example.com	Y	23728
LC9487555	Lena	Crespo	9585 12th Street	Lenoir	NC	28633	Sales Associate	lc9487555@example.com	Y	24897
LC9506930	Leonard	Chin	462 North 3rd Street	Monaville	WV	25636	Cashier	lc9506930@example.com	Y	18566
LC9562561	Lila	Cohen	2247 East Hampton Street	Cressey	CA	95312	Cashier	lc9562561@example.com	Y	17646
LC9584707	Lawrence	Coffey	5353 North 25th Street	Merced	CA	95341	Sales Associate	lc9584707@example.com	Y	23462
LC9589777	Louis	Carrier	4771 East Broadway Street	Atwater	CA	95301	Cashier	lc9589777@example.com	Y	20627
LC9617726	Les	Contreras	2521 North 14th Street	South San Francisco	CA	94099	Sales Associate	lc9617726@example.com	Y	29367
LC9650935	Lester	Curtiss	8772 West Capitol Boulevard	Sheep Ranch	CA	95250	Cashier	lc9650935@example.com	Y	19064
LC9679445	Lori	Clancy	993 North 17th Street	Cotati	CA	94926	Sales Associate	lc9679445@example.com	Y	26294
LC9683239	Lena	Crespo	18098 East 13th Street	Merced	CA	95341	Cashier	lc9683239@example.com	Y	18072
LC9715435	Lori	Connolly	1483 East Price Street	Angels Camp	CA	95222	Sales Associate	lc9715435@example.com	Y	23068
LC9791183	Lyle	Comer	4654 West 20th Street	San Jose	CA	95115	Warehouse Worker	lc9791183@example.com	Y	28577
LC9835371	Lindsay	Chen	20364 West 24th Street	Renton	WA	98055	Cashier	lc9835371@example.com	Y	31389
LC9837592	Lillian	Claar	738 West Field Street	Modesto	CA	95355	Sales Associate	lc9837592@example.com	Y	28746
LC9919931	Lois	Chambers	6668 East 2nd Street	Cashmere	WA	98815	Sales Associate	lc9919931@example.com	Y	23551
LC9921830	Lillian	Charles	27197 East 22nd Street	Puyallup	WA	98375	Sales Associate	lc9921830@example.com	Y	22868
LD1057581	Louis	Dawes	8591 Olive Street	Meadowlands	MN	55765	Sales Associate	ld1057581@example.com	Y	24137
LD1200622	Loren	Deville	2797 1st Street	Leamington	UT	84638	Maintenance Worker	ld1200622@example.com	Y	26637
LD1216599	Lowell	Do	26241 North 13th Street	Las Vegas	NV	89193	Sales Associate	ld1216599@example.com	Y	25952
LD1285098	Louis	Deaton	1955 North 13th Street	Colbert	WA	99005	Sales Associate	ld1285098@example.com	Y	22965
LD1308871	Laura	Denny	3802 East 15th Street	Salem	OR	97306	Cashier	ld1308871@example.com	Y	18250
LD1335176	Lillian	Douglas	887 North 14th Street	Clearwater	FL	33765	Sales Associate	ld1335176@example.com	Y	24937
LD1476146	Lorene	Dasilva	1344 North 21st Street	Lytle Creek	CA	92358	Sales Associate	ld1476146@example.com	Y	19112
LD1488894	Lucille	Davila	8074 North 4th Street	Earlysville	VA	22936	Sales Associate	ld1488894@example.com	Y	19697
LD1612238	Leah	Diaz	2568 Alder Parkway	Campbell	CA	95009	Sales Associate	ld1612238@example.com	Y	20855
LD1629654	Lupe	Dunaway	5232 North Willis Lane	Terre Haute	IN	47811	Sales Associate	ld1629654@example.com	Y	24292
LD1671452	Louis	Durham	1853 Kingshighway Place	Elk Mountain	WY	82324	Sales Associate	ld1671452@example.com	Y	25686
LD1803894	Lori	Dickson	5164 West 6th Street	Little Neck	NY	11363	Sales Associate	ld1803894@example.com	Y	20022
LD1809462	Lori	Doyle	13264 West 25th Street	Mariposa	CA	95338	Cashier	ld1809462@example.com	Y	19922
LD1978537	Louise	Dahl	8917 West Churchill Street	Bells	TX	75414	Sales Associate	ld1978537@example.com	Y	24749
LD2131913	Leah	Diaz	148 Pearson Avenue	Stover	MO	65078	Sales Associate	ld2131913@example.com	Y	26260
LD2159479	Lamar	Dickens	3116 East Buckingham Road	Los Angeles	CA	90045	Sales Associate	ld2159479@example.com	Y	26699
LD2193419	Lillian	Darby	3079 West 3rd Street	Southard	OK	73770	Cashier	ld2193419@example.com	Y	28824
LD2220251	Lee	Delaney	19144 West 22nd Street	Portland	OR	97211	Sales Associate	ld2220251@example.com	Y	19627
LD2286628	Lillian	Dodson	3949 North 23rd Street	Ixonia	WI	53036	Security Guard	ld2286628@example.com	Y	19638
LD2373958	Lula	Dear	2788 West Cottonwood Boulevard	San Jose	CA	95155	Sales Associate	ld2373958@example.com	Y	28456
LD2377264	Lydia	Dunning	29003 East 16th Street	Mount Holly	NJ	08060	Sales Associate	ld2377264@example.com	Y	27312
LD2497820	Lisa	Dendy	33062 West 14th Street	Far Rockaway	NY	11695	Sales Associate	ld2497820@example.com	Y	23215
LD2570356	Lloyd	Delacruz	23344 15th Street	Tucson	AZ	85715	Sales Associate	ld2570356@example.com	Y	22396
LD2595189	Laura	Daugherty	10628 West 18th Street	Long Beach	CA	90832	Sales Associate	ld2595189@example.com	Y	20754
LD2614464	Louise	Decker	3180 East 13th Street	Swanzey	NH	03446	Sales Associate	ld2614464@example.com	Y	24312
LD2655159	Lori	Driver	1608 West 23rd Street	Chicago	IL	60606	Sales Associate	ld2655159@example.com	Y	20385
LD2673201	Larry	Drew	4635 East 11th Street	Corpus Christi	TX	78405	Sales Associate	ld2673201@example.com	Y	23627
LD2722700	Lupe	Dunaway	4114 North 4th Street	Duncans Mills	CA	95430	Assistant Manager	ld2722700@example.com	Y	91535
LD2755528	Luis	Delapaz	1895 Pear Street	San Jose	CA	95170	Assistant Manager	ld2755528@example.com	Y	84184
LD2779237	Lindsey	Donnelly	8999 North Rowan Road	Benedict	KS	66714	Sales Associate	ld2779237@example.com	Y	19460
LD2846284	Leona	Davies	4341 North 15th Street	Sayre	PA	18840	Sales Associate	ld2846284@example.com	Y	24312
LD2900706	Louise	Davis	1640 Maple Circle	Loma Mar	CA	94021	Merchandiser	ld2900706@example.com	Y	21765
LD2975975	Lee	Distefano	6912 25th Street	La Grange	CA	95329	Sales Associate	ld2975975@example.com	Y	23637
LD3106336	Lisa	Dooley	1054 West 15th Street	Merced	CA	95344	Sales Associate	ld3106336@example.com	Y	29551
LD3124040	Lori	Depew	23030 North 15th Street	Eldridge	CA	95431	Cashier	ld3124040@example.com	Y	20443
LD3229581	Lena	Dew	26 North Hamilton Street	Sacramento	CA	94252	Cashier	ld3229581@example.com	Y	18780
LD3271659	Lee	Dewey	2565 25th Street	Summerfield	IL	62289	Sales Associate	ld3271659@example.com	Y	26065
LD3293403	Lillian	Diaz	31937 East 11th Street	Providence	UT	84332	Sales Associate	ld3293403@example.com	Y	24050
LD3342189	Louise	Drennan	7025 West Cass Street	Glendale	AZ	85313	Sales Associate	ld3342189@example.com	Y	19737
LD3354982	Lisa	Dobson	80 Ellis Boulevard	San Andreas	CA	95249	Manager	ld3354982@example.com	Y	64819
LD3362139	Lillian	Driver	4139 East Rowan Street	Lockeford	CA	95237	Sales Associate	ld3362139@example.com	Y	22840
LD3368553	Larry	Dodge	1423 Shaw Road	Cressey	CA	95312	Sales Associate	ld3368553@example.com	Y	26397
LD3373236	Lillian	Doughty	34995 West 14th Street	El Verano	CA	95433	Sales Associate	ld3373236@example.com	Y	25437
LD3376629	Lawrence	Diaz	1922 East 14th Street	Kansas City	MO	64171	Assistant Manager	ld3376629@example.com	Y	37649
LD3423433	Leslie	Dobson	7904 Clinton Street	El Nido	CA	95317	Cashier	ld3423433@example.com	Y	16948
LD3471724	Les	Dubose	1940 North 18th Street	Webster	KY	40176	Sales Associate	ld3471724@example.com	Y	19967
LD3478194	Lucille	Dillon	827 East Branch Road	Eagle Rock	VA	24085	Sales Associate	ld3478194@example.com	Y	21444
LD3514204	Larry	Diaz	799 Burton Road	Garden Valley	CA	95633	Sales Associate	ld3514204@example.com	Y	23792
LD3556784	Laverne	Davison	79 East 14th Street	Vineburg	CA	95487	Sales Associate	ld3556784@example.com	Y	24059
LD3647137	Linda	Dancy	7757 1st Street	Huntland	TN	37345	Sales Associate	ld3647137@example.com	Y	28621
LD3658438	Lois	Donovan	973 North 22nd Street	Oakland	CA	94607	Sales Associate	ld3658438@example.com	Y	26684
LD3679374	Leo	Dupree	3525 Burton Road	El Macero	CA	95618	Sales Associate	ld3679374@example.com	Y	21568
LD3711822	Linda	Delaney	1232 West 2nd Street	Novato	CA	94949	Cashier	ld3711822@example.com	Y	17266
LD3741390	Loyd	Deguzman	1619 West Sequoia Court	Twin Bridges	CA	95735	Sales Associate	ld3741390@example.com	Y	28233
LD3774708	Les	Dowling	12409 East 19th Street	Tempe	AZ	85285	Sales Associate	ld3774708@example.com	Y	23922
LD3808184	Louise	Dahl	364 East Fairbanks Street	San Francisco	CA	94147	Cashier	ld3808184@example.com	Y	20058
LD3842060	Loren	Deville	1076 North 10th Street	Wyaconda	MO	63474	Cashier	ld3842060@example.com	Y	16946
LD3849949	Linda	Dominguez	7754 Wright Road	Combs	AR	72721	Cashier	ld3849949@example.com	Y	20628
LD3901494	Linda	Delk	26436 West 19th Street	Goodyear	AZ	85338	Sales Associate	ld3901494@example.com	Y	23019
LD3928713	Linda	Daniels	7148 Willow Street	Talmage	CA	95481	Cashier	ld3928713@example.com	Y	21687
LD4065522	Lisa	Dinkins	2407 North 20th Street	Sacramento	CA	94249	Cashier	ld4065522@example.com	Y	21041
LD4080513	Lena	Delarosa	4033 West 10th Street	Campbell	CA	95011	Sales Associate	ld4080513@example.com	Y	28066
LD4082423	Linda	Dudley	17130 East 17th Street	Lawtey	FL	32058	Sales Associate	ld4082423@example.com	Y	25016
LD4094585	Laurence	Dickerson	7497 East Fairbanks Drive	Dennehotso	AZ	86535	Sales Associate	ld4094585@example.com	Y	27128
LD4131897	Lori	Decker	1087 North 20th Street	Antioch	CA	94509	Merchandiser	ld4131897@example.com	Y	22813
LD4166216	Lisa	Dobson	441 North 7th Street	Ophelia	VA	22530	Assistant Manager	ld4166216@example.com	Y	35764
LD4166914	Louise	Dahl	17286 West 16th Street	Milton	NC	27305	Sales Associate	ld4166914@example.com	Y	23318
LD4246551	Lenora	Denham	2484 North 3rd Street	Santa Clara	CA	95056	Business Analyst	ld4246551@example.com	Y	131053
LD4254765	Linda	Dunaway	145 North 2nd Street	Swiftwater	PA	18370	Cashier	ld4254765@example.com	Y	16849
LD4305429	Lawrence	Dionne	5315 North Quinn Street	Moran	TX	76464	Sales Associate	ld4305429@example.com	Y	23026
LD4350622	Lois	Dickerson	1099 North 7th Street	Mokelumne Hill	CA	95245	Sales Associate	ld4350622@example.com	Y	22077
LD4393866	Louis	Dipietro	236 West Cypress Avenue	San Leandro	CA	94579	Merchandiser	ld4393866@example.com	Y	20251
LD4408208	Lenora	Denham	1200 North Oak Road	Baton Rouge	LA	70803	Cashier	ld4408208@example.com	Y	16710
LD4442639	Loyd	Dodge	6777 Black Boulevard	Henderson	NV	89015	Sales Associate	ld4442639@example.com	Y	28787
LD4557068	Lillian	Devito	8931 Branch Drive	The Dalles	OR	97058	Sales Associate	ld4557068@example.com	Y	20211
LD4594960	Les	Dowling	411 Hill Road	Farmington	NM	87499	Sales Associate	ld4594960@example.com	Y	18359
LD4767601	Lynn	Dillon	1115 West 25th Street	Mc Cutchenville	OH	44844	Sales Associate	ld4767601@example.com	Y	24483
LD4806599	Luis	Delapaz	801 Lockwood Boulevard	Modesto	CA	95355	Cashier	ld4806599@example.com	Y	19394
LD4870278	Louis	Dawkins	2587 North Silver Road	Riegelsville	PA	18077	Sales Associate	ld4870278@example.com	Y	22466
LD4911844	Lila	Delvalle	3505 East 15th Street	North Hampton	OH	45349	Cashier	ld4911844@example.com	Y	20623
LD5024014	Lois	Deane	536 North Pierce Street	Sterling	UT	84665	Sales Associate	ld5024014@example.com	Y	25109
LD5074580	Lillian	Duncan	1826 West Manhattan Road	Yolo	CA	95697	Sales Associate	ld5074580@example.com	Y	23072
LD5090476	Lillian	Dick	4554 West 8th Street	North Las Vegas	NV	89086	Sales Associate	ld5090476@example.com	Y	21892
LD5116767	Lillian	Doughty	7620 North Windsor Boulevard	Farmington	CA	95230	Manager	ld5116767@example.com	Y	26943
LD5155191	Lindsay	Dempsey	31695 North 14th Street	San Mateo	CA	94497	Sales Associate	ld5155191@example.com	Y	27028
LD5170573	Lenora	Dodge	6023 West Mountain Road	Shiloh	GA	31826	Sales Associate	ld5170573@example.com	Y	19517
LD5204355	Louis	Daugherty	2916 West 5th Street	Rockbridge	MO	65741	Sales Associate	ld5204355@example.com	Y	23104
LD5238753	Louis	Demello	177 Locust Drive	Indianapolis	IN	46221	Sales Associate	ld5238753@example.com	Y	27012
LD5287786	Lois	Daugherty	3234 North 6th Street	Eldridge	IA	52748	Cashier	ld5287786@example.com	Y	16883
LD5393542	Lawrence	Davis	4906 East 16th Street	Jacksonville	FL	32228	Assistant Manager	ld5393542@example.com	Y	35179
LD5440293	Linda	Deckard	22134 West 12th Street	Jackson	WI	53037	Cashier	ld5440293@example.com	Y	18314
LD5443203	Loyd	Day	8198 West 13th Street	Mokelumne Hill	CA	95245	Sales Associate	ld5443203@example.com	Y	22589
LD5598129	Lynn	Dillon	2190 West Cottonwood Avenue	Las Vegas	NV	89130	Cashier	ld5598129@example.com	Y	18933
LD5629192	Lisa	Denson	979 North 25th Street	Grantsville	UT	84029	Sales Associate	ld5629192@example.com	Y	26839
LD5633033	Linda	Dang	8879 North 16th Street	San Francisco	CA	94112	Sales Associate	ld5633033@example.com	Y	30402
LD5634640	Lana	Deckard	2049 East 16th Street	Redding	CA	96002	Sales Associate	ld5634640@example.com	Y	22548
LD5654941	Laura	Derrick	2206 East 19th Street	Salamonia	IN	47381	Sales Associate	ld5654941@example.com	Y	24417
LD5713124	Linda	Downs	33793 North 18th Street	Planada	CA	95365	Sales Associate	ld5713124@example.com	Y	26023
LD5738572	Lillian	Dame	15077 East 18th Street	Baker	NV	89311	Sales Associate	ld5738572@example.com	Y	19815
LD5775070	Lula	Dear	4118 North Ash Road	Staunton	IN	47881	Sales Associate	ld5775070@example.com	Y	26659
LD5775384	Lucy	Deal	4806 North 16th Street	Wapato	WA	98951	Sales Associate	ld5775384@example.com	Y	22568
LD5815006	Linda	Dowd	6618 East McCausland Avenue	Windsor	OH	44099	Cashier	ld5815006@example.com	Y	19025
LD5870320	Laurence	Dickerson	21219 East 22nd Street	San Jose	CA	95108	Sales Associate	ld5870320@example.com	Y	27728
LD5906572	Lena	Dew	1470 Chestnut Drive	Kegley	WV	24731	Cashier	ld5906572@example.com	Y	16422
LD6051005	Leon	Drake	182 East 24th Street	Richmond	KY	40475	Sales Associate	ld6051005@example.com	Y	22569
LD6065485	Lori	Dandridge	2147 Harris Street	San Francisco	CA	94138	Cashier	ld6065485@example.com	Y	20949
LD6106950	Latoya	Dale	4963 East Harrison Street	Roberts	MT	59070	Sales Associate	ld6106950@example.com	Y	28215
LD6122742	Louis	Deaton	3635 West 8th Street	South San Francisco	CA	94099	Maintenance Worker	ld6122742@example.com	Y	27404
LD6132659	Lucille	Dillon	1451 Simmons Street	Cedar Glen	CA	92321	Sales Associate	ld6132659@example.com	Y	22408
LD6193206	Latoya	Donaldson	4292 Cass Avenue	Silver	TX	76949	Cashier	ld6193206@example.com	Y	17467
LD6366030	Lawrence	Dominguez	3943 West 5th Street	Remington	IN	47977	Sales Associate	ld6366030@example.com	Y	27792
LD6394256	Lana	Dozier	7086 East Yew Road	Stockton	CA	95212	Cashier	ld6394256@example.com	Y	21414
LD6436562	Lynne	Donaldson	1022 East 22nd Street	Salt Lake City	UT	84118	Cashier	ld6436562@example.com	Y	20564
LD6478804	Lillian	Duncan	6813 Pines Road	Spring Arbor	MI	49283	Cashier	ld6478804@example.com	Y	17772
LD6653830	Leslie	Dobson	123 North 11th Street	Winfield	TX	75493	Sales Associate	ld6653830@example.com	Y	24724
LD6731458	Leah	Darling	2406 North 19th Street	Campbell	CA	95009	Assistant Manager	ld6731458@example.com	Y	168811
LD6756744	Louise	Decker	2173 West 5th Street	Wileyville	WV	26186	Sales Associate	ld6756744@example.com	Y	20023
LD6852955	Lori	Drake	34451 West 17th Street	New Hope	KY	40052	Cashier	ld6852955@example.com	Y	18234
LD6878981	Linda	Dibble	17107 East 7th Street	San Jose	CA	95119	Cashier	ld6878981@example.com	Y	21639
LD6954053	Lawrence	Dominguez	803 Quinn Boulevard	Clarence	LA	71414	Sales Associate	ld6954053@example.com	Y	18915
LD7005928	Lana	Dozier	1058 Beale Avenue	Austin	TX	78714	Sales Associate	ld7005928@example.com	Y	25675
LD7021548	Lola	Davis	1660 West Columbia Road	Brookdale	CA	95007	Sales Associate	ld7021548@example.com	Y	21772
LD7064409	Louise	Deason	1680 Forest Highway	Wolford	ND	58385	Cashier	ld7064409@example.com	Y	16399
LD7091179	Lori	Decker	7260 North Bristlecone Street	Littleriver	CA	95456	Cashier	ld7091179@example.com	Y	18199
LD7133372	Laura	Davis	7868 East 12th Street	Sacramento	CA	94235	Cashier	ld7133372@example.com	Y	23379
LD7140427	Larry	Davidson	29205 West 17th Street	Vineburg	CA	95487	Sales Associate	ld7140427@example.com	Y	21023
LD7142196	Linda	Dean	29623 West 24th Street	Woodbridge	CA	95258	Sales Associate	ld7142196@example.com	Y	23495
LD7223313	Lindsay	Daugherty	25400 North 21st Street	Sheldon	IL	60966	Sales Associate	ld7223313@example.com	Y	19802
LD7363569	Lois	Dorsey	1345 East Airport Lane	Seattle	WA	98109	Sales Associate	ld7363569@example.com	Y	23979
LD7402604	Lindsay	Durham	753 West 1st Street	Poplar Bluff	MO	63902	Cashier	ld7402604@example.com	Y	29265
LD7405947	Leslie	Daniels	1470 Chestnut Drive	Kegley	WV	24731	Cashier	ld7405947@example.com	Y	19811
LD7411869	Leah	Darling	425 West 24th Street	Newton Hamilton	PA	17075	Sales Associate	ld7411869@example.com	Y	20934
LD7528719	Lori	Depew	1809 North Hartley Avenue	Chimacum	WA	98325	Sales Associate	ld7528719@example.com	Y	26324
LD7535093	Lindsay	Daugherty	1918 West Chelsea Boulevard	Saint Louis	MO	63114	Sales Associate	ld7535093@example.com	Y	27506
LD7680319	Louise	Dawson	4839 Greene Boulevard	Mokelumne Hill	CA	95245	Sales Associate	ld7680319@example.com	Y	23953
LD7716601	Linda	Dodd	527 North 12th Street	Banner	KY	41603	Sales Associate	ld7716601@example.com	Y	28433
LD7803807	Lonnie	David	432 East Yew Place	Atlanta	GA	30343	Cashier	ld7803807@example.com	Y	20974
LD7828286	Leslie	Daniels	3546 West Canal Street	Lathrop	CA	95330	Cashier	ld7828286@example.com	Y	19319
LD7838723	Lori	Daniel	17177 North 17th Street	Odessa	TX	79765	Cashier	ld7838723@example.com	Y	16453
LD7846930	Larry	Dillard	7670 West Anderson Road	Evergreen	VA	23939	Sales Associate	ld7846930@example.com	Y	20626
LD7939644	Lorraine	Delarosa	1700 East Baldwin Road	Eagar	AZ	85925	Sales Associate	ld7939644@example.com	Y	26102
LD7944850	Larry	Dillard	1257 East 21st Street	San Francisco	CA	94134	Sales Associate	ld7944850@example.com	Y	26382
LD8026771	Lana	Draper	2520 North Sullivan Street	Erlanger	KY	41018	Sales Associate	ld8026771@example.com	Y	25930
LD8098932	Lindsay	Dempsey	418 1st Street	Bountiful	UT	84010	Loss Prevention Specialist	ld8098932@example.com	Y	19480
LD8148088	Louis	Dewey	481 North Elm Road	Redrock	NM	88055	Store Manager	ld8148088@example.com	Y	46027
LD8193994	Linda	Decker	1612 West Poplar Street	Sandy Hook	VA	23153	Sales Associate	ld8193994@example.com	Y	28826
LD8207617	Lydia	Dunlap	317 Delmar Road	Santa Maria	CA	93458	Sales Associate	ld8207617@example.com	Y	29760
LD8268160	Leslie	Day	141 Ellis Highway	Donovan	IL	60931	Sales Associate	ld8268160@example.com	Y	19354
LD8457056	Linda	Dillon	4229 West 10th Street	West Millbury	MA	01586	Sales Associate	ld8457056@example.com	Y	20578
LD8466420	Lillian	Dame	430 Oakwood Road	Hope	AR	71801	Cashier	ld8466420@example.com	Y	18871
LD8506638	Lonnie	Driscoll	4615 West 4th Street	Colorado Springs	CO	80910	Sales Associate	ld8506638@example.com	Y	28992
LD8565992	Loyd	Duke	8789 North Cambridge Road	Cincinnati	OH	45203	Sales Associate	ld8565992@example.com	Y	21722
LD8620943	Louise	Dukes	3142 North 22nd Street	Springfield	MO	65804	Sales Associate	ld8620943@example.com	Y	17706
LD8835155	Lydia	Dunlap	1169 West 6th Street	Port Charlotte	FL	33980	Sales Associate	ld8835155@example.com	Y	21325
LD8872535	Larry	Dillard	677 Campus Road	Pinecrest	CA	95364	Sales Associate	ld8872535@example.com	Y	20583
LD8975752	Lois	Deane	5899 Ironton Road	Saint Paul	MN	55123	Security Guard	ld8975752@example.com	Y	16422
LD9074987	Louise	Dawson	290 Augusta Parkway	Ellettsville	IN	47429	Sales Associate	ld9074987@example.com	Y	25842
LD9149703	Laura	Deleon	242 Union Street	London	AR	72847	Maintenance Worker	ld9149703@example.com	Y	21984
LD9157967	Linda	Delk	3357 Michigan Road	Lynn	IN	47355	Sales Associate	ld9157967@example.com	Y	25332
LD9160380	Loyd	Deguzman	1745 North 13th Street	Trail City	SD	57657	Sales Associate	ld9160380@example.com	Y	22793
LD9295760	Lillian	Devito	2188 White Boulevard	Sacramento	CA	94289	Cashier	ld9295760@example.com	Y	19436
LD9295873	Luther	Diaz	854 East 5th Street	Sacramento	CA	95864	Sales Associate	ld9295873@example.com	Y	27174
LD9312954	Lana	Dominguez	3 East Canal Road	Byron	CA	94514	Sales Associate	ld9312954@example.com	Y	27495
LD9316409	Lorene	Deleon	31111 North 16th Street	Ghent	MN	56239	Sales Associate	ld9316409@example.com	Y	20028
LD9317473	Larry	Dillard	673 East 6th Street	Rutherford	CA	94573	Cashier	ld9317473@example.com	Y	22623
LD9475454	Linda	Damon	3567 West 25th Street	Imbler	OR	97841	Sales Associate	ld9475454@example.com	Y	25669
LD9482932	Lawrence	Derrick	24236 North 10th Street	Larkspur	CA	94977	Merchandiser	ld9482932@example.com	Y	18069
LD9505182	Louis	Deaton	1024 West 7th Street	Hollywood	FL	33081	Sales Associate	ld9505182@example.com	Y	20377
LD9638304	Louise	Drennan	24388 East 18th Street	Richmond	CA	94804	Cashier	ld9638304@example.com	Y	22326
LD9731300	Lowell	Dorsey	123 North 15th Street	Carsonville	MI	48419	Sales Associate	ld9731300@example.com	Y	19503
LD9936963	Laura	Dillard	18291 4th Street	Spelter	WV	26438	Assistant Manager	ld9936963@example.com	Y	38654
LD9955770	Linda	Dalton	247 East Stratford Boulevard	San Jose	CA	95160	Cashier	ld9955770@example.com	Y	30097
LE1004863	Laurence	Ely	7608 West 4th Street	Palo Alto	CA	94301	Sales Associate	le1004863@example.com	Y	21573
LE1136284	Linda	Eubanks	1091 North 18th Street	North Las Vegas	NV	89036	Sales Associate	le1136284@example.com	Y	21955
LE1181013	Leona	Enriquez	8326 State Road	Ocotillo	CA	92259	Sales Associate	le1181013@example.com	Y	21994
LE1392096	Lee	Eaton	2058 East 18th Street	Yorba Linda	CA	92885	Sales Associate	le1392096@example.com	Y	29279
LE1614694	Linda	Egan	8952 Neely Road	Vernalis	CA	95385	Sales Associate	le1614694@example.com	Y	28837
LE1891610	Loyd	Erwin	5977 West Warder Street	Greenville	IN	47124	Sales Associate	le1891610@example.com	Y	24039
LE2357887	Lucille	Elston	6861 East Long Road	Boley	OK	74829	Sales Associate	le2357887@example.com	Y	20336
LE2419004	Lamont	Ebert	5760 East Madison Boulevard	Lagunitas	CA	94938	Cashier	le2419004@example.com	Y	21159
LE2431865	Louise	Ezell	4820 East Charleston Avenue	Pullman	WA	99164	Sales Associate	le2431865@example.com	Y	21906
LE2549766	Louis	Egbert	1815 1st Street	Waco	TX	76716	Sales Associate	le2549766@example.com	Y	23692
LE2676231	Linda	Eady	406 Manchester Street	San Jose	CA	95101	Sales Associate	le2676231@example.com	Y	26388
LE2768671	Leslie	Erickson	4613 East 4th Street	Redwood Valley	CA	95470	Merchandiser	le2768671@example.com	Y	19331
LE2858931	Lindsey	Eason	877 18th Street	Katy	TX	77493	Sales Associate	le2858931@example.com	Y	18988
LE2859831	Louis	Egbert	2164 East 8th Street	Richmond	VA	23240	Sales Associate	le2859831@example.com	Y	22857
LE2912970	Lois	Ellison	798 5th Street	Rittman	OH	44270	Cashier	le2912970@example.com	Y	18329
LE2978513	Lillian	Edward	442 East Oak Avenue	Lowell	MA	01853	Cashier	le2978513@example.com	Y	17637
LE2985048	Luz	Early	3624 North Willis Road	Chicago	IL	60675	Sales Associate	le2985048@example.com	Y	20393
LE3004966	Leon	Ernest	13136 North 1st Street	Valley Ford	CA	94972	Cashier	le3004966@example.com	Y	23068
LE3194909	Lucinda	Erickson	3387 6th Street	Bald Knob	AR	72010	Sales Associate	le3194909@example.com	Y	25983
LE3197736	Lois	Edwards	4305 North 10th Street	Mc Dermitt	NV	89421	Sales Associate	le3197736@example.com	Y	22127
LE3254880	Latoya	Eddings	3034 North 20th Street	Yakima	WA	98902	Cashier	le3254880@example.com	Y	21071
LE3407494	Lionel	Esparza	12417 North 11th Street	Warwick	GA	31796	Sales Associate	le3407494@example.com	Y	19383
LE3495342	Laura	Elkins	2420 West 13th Street	Las Vegas	NV	89126	Sales Associate	le3495342@example.com	Y	19770
LE3659489	Lori	Epperson	8478 North 21st Street	El Paso	TX	79992	Sales Associate	le3659489@example.com	Y	20739
LE4483546	Linda	Eady	21796 East 5th Street	Kykotsmovi Village	AZ	86039	Sales Associate	le4483546@example.com	Y	21785
LE4506137	Lillian	Edward	365 Adams Circle	Lakeside	OR	97449	Sales Associate	le4506137@example.com	Y	19890
LE4548875	Les	Eubanks	16007 North 25th Street	Tuscaloosa	AL	35486	Sales Associate	le4548875@example.com	Y	19936
LE4745811	Lisa	Eddy	74 West 24th Street	Cleveland	OH	44190	Sales Associate	le4745811@example.com	Y	25599
LE4836565	Louise	Epperson	23864 East 25th Street	Purling	NY	12470	Sales Associate	le4836565@example.com	Y	27090
LE4881208	Linda	Ellison	34281 West 12th Street	Dufur	OR	97021	Sales Associate	le4881208@example.com	Y	19088
LE4916269	Lawrence	England	3975 North 24th Street	Oakland	CA	94619	Cashier	le4916269@example.com	Y	20470
